,HHID,PN,V207
7707,052676,020,0.0
7708,052693,020,
7709,052693,030,0.0
7710,052695,020,0.0
7711,052695,030,0.0
7712,052698,010,1.0
7713,052703,010,0.0
7714,052703,040,0.0
7715,052716,020,1.0
7716,052716,030,1.0
7717,052745,020,0.0
7718,052745,030,0.0
7719,052746,010,0.0
7720,052746,020,0.0
7721,052749,010,0.0
7722,052778,020,0.0
7723,052778,030,0.0
7724,052787,010,1.0
7725,052787,040,0.0
7726,052797,010,0.0
7727,052805,010,1.0
7728,052805,020,1.0
7729,052819,010,1.0
7730,052819,040,0.0
7731,052823,020,1.0
7732,052823,030,1.0
7733,052828,010,1.0
7734,052828,020,0.0
7735,052829,010,0.0
7736,052829,020,0.0
7737,052841,010,0.0
7738,052841,040,0.0
7739,052844,010,0.0
7740,052846,020,0.0
7741,052846,030,1.0
7742,052851,020,0.0
7743,052851,030,1.0
7744,052854,010,1.0
7745,052854,020,1.0
7746,052864,010,0.0
7747,052873,010,0.0
7748,052873,020,0.0
7749,052884,020,2.0
7750,052884,030,1.0
7751,052894,010,1.0
7752,052894,040,1.0
7753,052904,020,3.0
7754,052904,030,3.0
7755,052909,010,2.0
7756,052909,040,1.0
7757,052926,010,1.0
7758,052928,010,3.0
7759,052930,010,0.0
7760,052930,020,1.0
7761,052944,010,1.0
7762,052946,010,2.0
7763,052946,020,1.0
7764,052965,020,3.0
7765,052965,030,2.0
7766,052971,010,1.0
7767,052975,030,0.0
7768,052979,010,0.0
7769,052985,020,1.0
7770,052985,030,1.0
7771,052986,010,0.0
7772,052986,020,1.0
7773,052987,010,0.0
7774,052987,020,0.0
7775,052989,010,0.0
7776,052989,040,0.0
7777,052996,010,0.0
7778,053017,010,3.0
7779,053017,020,1.0
7780,053021,010,1.0
7781,053021,040,1.0
7782,053027,010,0.0
7783,053027,040,0.0
7784,053029,010,0.0
7785,053033,020,0.0
7786,053033,030,1.0
7787,053037,020,0.0
7788,053037,030,0.0
7789,053045,010,0.0
7790,053045,020,1.0
7791,053047,010,1.0
7792,053047,040,1.0
7793,053050,020,1.0
7794,053050,030,1.0
7795,053052,010,0.0
7796,053052,040,0.0
7797,053055,010,0.0
7798,053055,040,0.0
7799,053058,010,0.0
7800,053063,010,1.0
7801,053063,040,1.0
7802,053065,010,1.0
7803,053065,040,1.0
7804,053071,010,1.0
7805,053071,020,1.0
7806,053076,020,1.0
7807,053076,030,2.0
7808,053087,010,1.0
7809,053087,020,1.0
7810,053088,010,1.0
7811,053088,040,1.0
7812,053090,010,0.0
7813,053090,040,0.0
7814,053093,030,1.0
7815,053094,010,0.0
7816,053094,040,0.0
7817,053095,010,1.0
7818,053095,040,1.0
7819,053102,010,3.0
7820,053102,020,1.0
7821,053139,010,3.0
7822,053139,040,3.0
7823,053148,020,1.0
7824,053148,030,0.0
7825,053153,010,0.0
7826,053158,010,3.0
7827,053234,010,1.0
7828,053234,020,0.0
7829,053237,010,3.0
7830,053238,010,0.0
7831,053249,010,0.0
7832,053255,020,0.0
7833,053255,030,0.0
7834,053256,010,0.0
7835,053256,020,0.0
7836,053266,010,0.0
7837,053273,010,0.0
7838,053277,010,0.0
7839,053277,020,0.0
7840,053279,010,0.0
7841,053301,020,0.0
7842,053301,030,0.0
7843,053302,010,1.0
7844,053304,010,0.0
7845,053304,020,0.0
7846,053317,020,0.0
7847,053317,030,0.0
7848,053320,010,0.0
7849,053320,020,1.0
7850,053321,020,0.0
7851,053321,030,0.0
7852,053326,010,2.0
7853,053345,020,0.0
7854,053347,020,1.0
7855,053347,030,2.0
7856,053352,010,2.0
7857,053352,020,3.0
7858,053354,020,1.0
7859,053354,030,2.0
7860,053376,020,1.0
7861,053376,030,0.0
7862,053402,020,2.0
7863,053402,030,1.0
7864,053407,020,2.0
7865,053407,030,0.0
7866,053413,010,0.0
7867,053413,020,1.0
7868,053417,010,0.0
7869,053417,040,0.0
7870,053430,010,0.0
7871,053430,040,0.0
7872,053442,010,1.0
7873,053442,020,0.0
7874,053462,020,0.0
7875,053462,030,0.0
7876,053472,010,3.0
7877,053472,020,3.0
7878,053478,010,3.0
7879,053478,040,1.0
7880,053482,020,1.0
7881,053482,030,3.0
7882,053493,020,0.0
7883,053494,010,3.0
7884,053494,020,3.0
7885,053495,010,0.0
7886,053515,010,0.0
7887,053515,040,0.0
7888,053523,010,1.0
7889,053523,020,1.0
7890,053525,010,0.0
7891,053525,040,0.0
7892,053528,010,0.0
7893,053536,010,1.0
7894,053546,010,1.0
7895,053546,020,1.0
7896,053572,010,0.0
7897,053583,020,2.0
7898,053583,030,1.0
7899,053596,010,2.0
7900,053596,040,1.0
7901,053645,010,1.0
7902,053648,010,
7903,053648,040,
7904,053668,010,0.0
7905,053674,010,2.0
7906,053674,020,1.0
7907,053683,010,2.0
7908,053700,010,1.0
7909,053713,010,1.0
7910,053720,010,1.0
7911,053725,020,2.0
7912,053725,030,1.0
7913,053730,010,1.0
7914,053730,020,0.0
7915,053750,010,1.0
7916,053764,010,2.0
7917,053764,020,2.0
7918,053776,010,2.0
7919,053776,040,0.0
7920,053780,010,2.0
7921,053780,020,2.0
7922,053782,010,2.0
7923,053782,020,1.0
7924,053788,020,2.0
7925,053788,030,3.0
7926,053791,010,3.0
7927,053791,040,3.0
7928,053813,010,2.0
7929,053813,020,0.0
7930,053820,010,0.0
7931,053820,020,1.0
7932,053824,020,3.0
7933,053824,030,2.0
7934,053828,020,1.0
7935,053828,030,2.0
7936,053832,010,1.0
7937,053832,020,1.0
7938,053833,010,3.0
7939,053833,040,2.0
7940,053839,010,2.0
7941,053846,010,3.0
7942,053853,020,2.0
7943,053853,030,2.0
7944,053856,020,3.0
7945,053856,030,3.0
7946,053871,010,2.0
7947,053871,020,0.0
7948,053874,010,3.0
7949,053876,010,2.0
7950,053876,040,1.0
7951,053879,010,2.0
7952,053879,020,0.0
7953,053881,010,1.0
7954,053881,040,0.0
7955,053882,010,1.0
7956,053889,010,3.0
7957,053889,040,1.0
7958,053892,010,2.0
7959,053892,020,1.0
7960,053898,010,0.0
7961,053898,020,1.0
7962,053901,020,1.0
7963,053901,030,2.0
7964,053905,010,1.0
7965,053905,020,0.0
7966,053910,010,1.0
7967,053910,040,0.0
7968,053912,010,2.0
7969,053926,010,2.0
7970,053930,020,2.0
7971,053930,030,0.0
7972,053940,010,3.0
7973,053949,010,2.0
7974,053969,020,2.0
7975,053969,030,2.0
7976,054000,010,3.0
7977,054008,010,3.0
7978,054017,010,2.0
7979,054017,020,3.0
7980,054027,010,0.0
7981,054032,010,0.0
7982,054053,010,0.0
7983,054053,020,0.0
7984,054071,020,0.0
7985,054071,030,0.0
7986,054078,010,0.0
7987,054082,010,3.0
7988,054082,020,3.0
7989,054092,010,2.0
7990,054098,020,2.0
7991,054098,030,3.0
7992,054111,020,2.0
7993,054111,030,3.0
7994,054113,010,1.0
7995,054113,020,2.0
7996,054114,010,1.0
7997,054114,020,2.0
7998,054124,010,1.0
7999,054124,020,1.0
8000,054129,010,0.0
8001,054137,010,0.0
8002,054143,010,0.0
8003,054154,010,1.0
8004,054154,020,1.0
8005,054163,020,0.0
8006,054163,030,0.0
8007,054168,010,3.0
8008,054168,020,2.0
8009,054169,020,0.0
8010,054169,030,0.0
8011,054185,020,3.0
8012,054185,030,1.0
8013,054188,010,3.0
8014,054191,010,1.0
8015,054201,010,2.0
8016,054212,010,1.0
8017,054212,040,0.0
8018,054240,010,1.0
8019,054247,010,1.0
8020,054247,040,0.0
8021,054257,010,2.0
8022,054257,040,0.0
8023,054271,010,2.0
8024,054271,020,0.0
8025,054272,010,0.0
8026,054272,020,0.0
8027,054284,010,1.0
8028,054284,020,1.0
8029,054289,020,3.0
8030,054289,030,2.0
8031,054290,010,3.0
8032,054290,020,3.0
8033,054296,010,1.0
8034,054296,020,0.0
8035,054298,010,1.0
8036,054298,020,1.0
8037,054312,010,3.0
8038,054312,040,3.0
8039,054317,010,1.0
8040,054317,020,2.0
8041,054336,010,1.0
8042,054336,040,1.0
8043,054362,010,2.0
8044,054362,040,1.0
8045,054363,010,1.0
8046,054368,010,0.0
8047,054376,010,2.0
8048,054376,040,2.0
8049,054384,010,1.0
8050,054384,040,1.0
8051,054387,010,1.0
8052,054387,020,1.0
8053,054390,010,0.0
8054,054390,020,0.0
8055,054395,010,2.0
8056,054399,010,2.0
8057,054399,040,1.0
8058,054406,010,1.0
8059,054406,020,0.0
8060,054441,020,1.0
8061,054441,030,1.0
8062,054479,010,3.0
8063,054479,040,2.0
8064,054483,010,2.0
8065,054483,020,0.0
8066,054486,010,2.0
8067,054486,040,1.0
8068,054498,010,1.0
8069,054504,010,1.0
8070,054504,040,0.0
8071,054506,010,1.0
8072,054506,020,3.0
8073,054509,020,2.0
8074,054509,030,3.0
8075,054514,010,2.0
8076,054514,040,1.0
8077,054524,010,1.0
8078,054532,010,0.0
8079,054532,020,1.0
8080,054534,010,2.0
8081,054534,020,0.0
8082,054540,020,1.0
8083,054540,030,0.0
8084,054542,020,0.0
8085,054542,030,0.0
8086,054547,010,0.0
8087,054547,020,1.0
8088,054580,010,2.0
8089,054586,010,1.0
8090,054586,020,1.0
8091,054591,010,3.0
8092,054591,020,3.0
8093,054593,010,3.0
8094,054593,020,1.0
8095,054594,010,3.0
8096,054594,020,2.0
8097,054597,010,1.0
8098,054598,010,1.0
8099,054602,010,1.0
8100,054602,040,3.0
8101,054616,010,3.0
8102,054616,040,2.0
8103,054617,010,3.0
8104,054617,040,3.0
8105,054620,010,3.0
8106,054620,040,3.0
8107,054629,020,1.0
8108,054629,030,2.0
8109,054640,010,1.0
8110,054640,040,1.0
8111,054641,010,2.0
8112,054641,020,2.0
8113,054650,010,3.0
8114,054661,010,3.0
8115,054661,020,2.0
8116,054669,020,0.0
8117,054669,030,2.0
8118,054673,010,1.0
8119,054691,010,2.0
8120,054735,010,2.0
8121,054735,020,1.0
8122,054741,010,2.0
8123,054741,040,1.0
8124,054749,010,0.0
8125,054755,010,1.0
8126,054755,020,0.0
8127,054756,010,1.0
8128,054763,010,2.0
8129,054763,020,2.0
8130,054769,010,1.0
8131,054769,040,2.0
8132,054772,010,2.0
8133,054772,020,2.0
8134,054773,010,2.0
8135,054773,020,2.0
8136,054780,010,1.0
8137,054794,010,1.0
8138,054795,010,2.0
8139,054796,010,0.0
8140,054796,040,0.0
8141,054798,020,1.0
8142,054798,030,3.0
8143,054803,010,3.0
8144,054803,040,1.0
8145,054818,010,2.0
8146,054819,020,3.0
8147,054819,030,2.0
8148,054829,010,2.0
8149,054829,020,3.0
8150,054831,010,3.0
8151,054831,020,3.0
8152,054858,010,3.0
8153,054859,010,1.0
8154,054932,010,2.0
8155,054961,010,1.0
8156,054963,010,1.0
8157,054965,010,2.0
8158,054991,010,1.0
8159,054991,040,1.0
8160,055000,010,0.0
8161,055000,040,0.0
8162,055003,020,1.0
8163,055003,030,0.0
8164,055012,020,0.0
8165,055012,030,3.0
8166,055032,010,0.0
8167,055040,010,0.0
8168,055040,040,0.0
8169,055045,010,1.0
8170,055088,020,2.0
8171,055088,030,2.0
8172,055096,010,0.0
8173,055096,020,0.0
8174,055106,010,1.0
8175,055120,010,1.0
8176,055134,020,1.0
8177,055134,030,1.0
8178,055145,010,1.0
8179,055145,040,3.0
8180,055151,010,2.0
8181,055151,020,3.0
8182,055185,010,3.0
8183,055185,040,3.0
8184,055197,010,2.0
8185,055197,020,1.0
8186,055207,010,2.0
8187,055212,040,2.0
8188,055250,010,0.0
8189,055250,040,2.0
8190,055253,010,0.0
8191,055253,020,0.0
8192,055266,020,0.0
8193,055266,030,0.0
8194,055276,010,2.0
8195,055292,010,1.0
8196,055363,010,2.0
8197,055363,040,2.0
8198,055366,010,3.0
8199,055369,010,0.0
8200,055369,040,2.0
8201,055378,010,2.0
8202,055378,040,1.0
8203,055388,010,3.0
8204,055394,010,1.0
8205,055394,020,0.0
8206,055403,020,1.0
8207,055403,030,1.0
8208,055439,010,1.0
8209,055444,010,0.0
8210,055444,040,1.0
8211,055470,010,1.0
8212,055470,040,2.0
8213,055471,010,1.0
8214,055512,010,1.0
8215,055512,020,0.0
8216,055517,010,1.0
8217,055517,040,0.0
8218,055518,010,2.0
8219,055564,010,1.0
8220,055564,040,1.0
8221,055565,010,3.0
8222,055565,040,2.0
8223,055566,010,2.0
8224,055566,040,2.0
8225,055569,010,1.0
8226,055569,040,1.0
8227,055570,010,1.0
8228,055572,010,0.0
8229,055574,020,1.0
8230,055574,030,1.0
8231,055601,010,1.0
8232,055601,040,0.0
8233,055603,010,0.0
8234,055603,040,0.0
8235,055607,010,0.0
8236,055622,010,0.0
8237,055625,010,1.0
8238,055630,020,0.0
8239,055630,030,0.0
8240,055633,020,1.0
8241,055633,030,2.0
8242,055634,010,0.0
8243,055654,010,2.0
8244,055654,020,3.0
8245,055711,010,3.0
8246,055711,040,3.0
8247,055720,010,2.0
8248,055720,020,3.0
8249,055721,010,1.0
8250,055721,020,2.0
8251,055737,010,1.0
8252,055737,040,3.0
8253,055750,010,3.0
8254,055750,020,1.0
8255,055756,010,3.0
8256,055757,010,2.0
8257,055828,010,0.0
8258,055831,020,1.0
8259,055831,030,1.0
8260,055882,010,3.0
8261,055882,020,3.0
8262,055884,010,3.0
8263,055884,020,3.0
8264,055902,010,3.0
8265,055917,010,1.0
8266,055917,020,1.0
8267,055966,020,0.0
8268,055966,030,1.0
8269,055975,010,0.0
8270,055975,020,0.0
8271,056010,010,1.0
8272,056010,020,1.0
8273,056024,010,0.0
8274,056030,010,0.0
8275,056038,020,0.0
8276,056038,030,1.0
8277,056041,010,1.0
8278,056043,010,1.0
8279,056051,010,0.0
8280,056051,040,2.0
8281,056061,010,1.0
8282,056061,020,1.0
8283,056067,010,0.0
8284,056067,020,0.0
8285,056072,010,0.0
8286,056072,040,1.0
8287,056076,010,1.0
8288,056082,010,0.0
8289,056083,020,1.0
8290,056083,030,1.0
8291,056087,020,1.0
8292,056087,030,2.0
8293,056089,010,3.0
8294,056089,040,3.0
8295,056092,010,1.0
8296,056092,020,3.0
8297,056104,020,0.0
8298,056104,030,0.0
8299,056107,010,1.0
8300,056117,020,0.0
8301,056117,030,1.0
8302,056132,010,1.0
8303,056132,020,1.0
8304,056134,010,1.0
8305,056138,010,1.0
8306,056138,040,1.0
8307,056140,010,3.0
8308,056140,020,1.0
8309,056142,010,0.0
8310,056156,010,1.0
8311,056162,020,2.0
8312,056162,030,1.0
8313,056164,010,1.0
8314,056164,020,0.0
8315,056169,010,0.0
8316,056169,020,1.0
8317,056182,010,
8318,056182,020,
8319,056211,010,2.0
8320,056211,040,2.0
8321,056215,020,1.0
8322,056215,030,0.0
8323,056274,010,3.0
8324,056274,040,2.0
8325,056282,010,2.0
8326,056287,010,0.0
8327,056296,010,0.0
8328,056296,020,1.0
8329,056298,010,1.0
8330,056298,020,1.0
8331,056318,010,1.0
8332,056323,010,1.0
8333,056354,020,0.0
8334,056354,030,1.0
8335,056362,010,2.0
8336,056362,020,1.0
8337,056419,010,0.0
8338,056421,010,0.0
8339,056425,010,1.0
8340,056425,020,1.0
8341,056429,010,0.0
8342,056435,010,0.0
8343,056436,010,0.0
8344,056436,020,0.0
8345,056444,010,0.0
8346,056444,020,0.0
8347,056447,010,0.0
8348,056458,010,0.0
8349,056461,010,1.0
8350,056461,040,0.0
8351,056469,010,1.0
8352,056489,010,0.0
8353,056489,020,0.0
8354,056492,010,0.0
8355,056495,010,0.0
8356,056495,040,0.0
8357,056515,010,1.0
8358,056539,030,0.0
8359,056540,010,0.0
8360,056550,010,2.0
8361,056550,040,0.0
8362,056559,010,0.0
8363,056560,010,1.0
8364,056562,020,0.0
8365,056564,020,1.0
8366,056564,030,0.0
8367,056566,030,2.0
8368,056567,010,1.0
8369,056567,020,1.0
8370,056574,010,0.0
8371,056578,010,1.0
8372,056588,010,3.0
8373,056609,010,0.0
8374,056610,010,0.0
8375,056617,010,1.0
8376,056637,010,0.0
8377,056639,010,2.0
8378,056639,020,0.0
8379,056644,020,0.0
8380,056644,030,0.0
8381,056651,010,1.0
8382,056655,020,0.0
8383,056660,010,0.0
8384,056665,020,0.0
8385,056665,030,3.0
8386,056675,010,0.0
8387,056676,010,0.0
8388,056678,010,2.0
8389,056679,010,1.0
8390,056690,010,3.0
8391,056692,010,3.0
8392,056698,010,0.0
8393,056698,020,0.0
8394,056703,010,0.0
8395,056712,010,2.0
8396,056712,040,2.0
8397,056713,010,2.0
8398,056714,010,1.0
8399,056721,010,1.0
8400,056727,010,0.0
8401,056747,010,0.0
8402,056747,020,0.0
8403,056752,010,1.0
8404,056753,010,1.0
8405,056754,010,0.0
8406,056754,040,0.0
8407,056778,010,2.0
8408,056782,010,0.0
8409,056792,010,0.0
8410,056835,010,3.0
8411,056840,010,1.0
8412,056843,010,0.0
8413,056853,010,2.0
8414,056856,010,0.0
8415,056886,010,1.0
8416,056911,010,1.0
8417,056912,010,1.0
8418,056912,020,1.0
8419,056918,010,2.0
8420,056918,040,2.0
8421,056934,010,1.0
8422,056936,010,1.0
8423,056955,010,1.0
8424,056966,010,0.0
8425,056966,040,0.0
8426,056991,030,1.0
8427,057018,010,1.0
8428,057018,020,0.0
8429,057026,010,0.0
8430,057035,010,0.0
8431,057040,010,0.0
8432,057045,010,0.0
8433,057090,010,3.0
8434,057092,010,3.0
8435,057093,010,3.0
8436,057099,010,3.0
8437,057117,010,0.0
8438,057117,020,0.0
8439,057124,010,1.0
8440,057130,010,0.0
8441,057130,040,1.0
8442,057138,010,2.0
8443,057138,020,2.0
8444,057142,010,1.0
8445,057154,030,1.0
8446,057168,010,0.0
8447,057170,010,0.0
8448,057184,020,1.0
8449,057184,030,1.0
8450,057192,010,0.0
8451,057192,040,0.0
8452,057209,010,1.0
8453,057210,010,1.0
8454,057218,010,1.0
8455,057226,010,3.0
8456,057227,010,1.0
8457,057227,020,1.0
8458,057244,020,0.0
8459,057244,030,0.0
8460,057246,010,0.0
8461,057248,010,1.0
8462,057248,040,2.0
8463,057253,010,1.0
8464,057253,020,3.0
8465,057263,010,
8466,057271,010,0.0
8467,057278,010,0.0
8468,057278,020,2.0
8469,057284,010,2.0
8470,057284,020,0.0
8471,057296,010,3.0
8472,057296,020,1.0
8473,057297,010,2.0
8474,057297,040,0.0
8475,057306,020,1.0
8476,057306,030,1.0
8477,057330,010,1.0
8478,057338,010,3.0
8479,057339,010,1.0
8480,057339,020,0.0
8481,057341,010,2.0
8482,057341,040,0.0
8483,057348,010,2.0
8484,057364,010,2.0
8485,057364,040,1.0
8486,057376,010,2.0
8487,057388,010,0.0
8488,057396,020,1.0
8489,057396,030,3.0
8490,057408,010,1.0
8491,057414,010,0.0
8492,057417,010,1.0
8493,057426,010,1.0
8494,057426,020,1.0
8495,057440,010,0.0
8496,057440,040,0.0
8497,057447,020,0.0
8498,057447,030,1.0
8499,057448,010,0.0
8500,057455,010,0.0
8501,057455,040,0.0
8502,057456,010,3.0
8503,057456,020,0.0
8504,057461,020,2.0
8505,057461,030,0.0
8506,057464,010,3.0
8507,057472,010,0.0
8508,057485,010,0.0
8509,057485,020,2.0
8510,057495,010,2.0
8511,057499,010,1.0
8512,057506,010,1.0
8513,057506,040,1.0
8514,057509,010,2.0
8515,057509,020,1.0
8516,057511,010,3.0
8517,057511,040,2.0
8518,057516,010,2.0
8519,057516,040,1.0
8520,057536,020,2.0
8521,057536,030,2.0
8522,057537,010,2.0
8523,057537,040,0.0
8524,057541,010,0.0
8525,057544,010,2.0
8526,057544,020,1.0
8527,057547,010,1.0
8528,057547,040,0.0
8529,057554,020,1.0
8530,057554,030,2.0
8531,057585,010,1.0
8532,057585,040,3.0
8533,057586,020,1.0
8534,057586,030,0.0
8535,057588,010,1.0
8536,057591,010,1.0
8537,057591,020,3.0
8538,057605,010,3.0
8539,057605,040,3.0
8540,057607,010,1.0
8541,057607,020,1.0
8542,057612,020,2.0
8543,057612,030,2.0
8544,057617,010,1.0
8545,057617,040,0.0
8546,057624,010,2.0
8547,057627,010,2.0
8548,057627,020,1.0
8549,057629,010,2.0
8550,057629,040,2.0
8551,057630,010,2.0
8552,057639,010,1.0
8553,057644,010,3.0
8554,057644,040,3.0
8555,057669,010,2.0
8556,057669,040,2.0
8557,057714,010,1.0
8558,057714,040,3.0
8559,057717,020,1.0
8560,057721,030,3.0
8561,057743,010,3.0
8562,057755,010,2.0
8563,057760,010,1.0
8564,057770,010,1.0
8565,057786,010,1.0
8566,057786,040,0.0
8567,057792,010,0.0
8568,057858,010,1.0
8569,057886,010,3.0
8570,057894,010,0.0
8571,057894,020,0.0
8572,057898,010,0.0
8573,057898,020,2.0
8574,057915,010,0.0
8575,057921,010,0.0
8576,057941,010,1.0
8577,057941,020,0.0
8578,057946,010,2.0
8579,057949,010,2.0
8580,057952,010,1.0
8581,057960,010,0.0
8582,057963,010,1.0
8583,057976,010,3.0
8584,057976,040,1.0
8585,058020,010,0.0
8586,058024,020,0.0
8587,058024,030,1.0
8588,058028,010,0.0
8589,058049,010,0.0
8590,058049,040,0.0
8591,058053,010,2.0
8592,058062,010,1.0
8593,058064,010,1.0
8594,058064,040,1.0
8595,058093,010,3.0
8596,058097,010,3.0
8597,058097,020,3.0
8598,058098,010,2.0
8599,058098,020,1.0
8600,058105,010,3.0
8601,058105,020,1.0
8602,058111,010,1.0
8603,058120,010,3.0
8604,058120,040,1.0
8605,058122,010,1.0
8606,058122,020,1.0
8607,058124,010,0.0
8608,058124,020,0.0
8609,058125,010,1.0
8610,058125,020,1.0
8611,058131,010,1.0
8612,058137,020,0.0
8613,058153,010,1.0
8614,058161,010,1.0
8615,058183,020,1.0
8616,058183,030,2.0
8617,058184,010,0.0
8618,058191,010,3.0
8619,058215,010,2.0
8620,058215,040,3.0
8621,058219,010,3.0
8622,058219,040,3.0
8623,058241,010,3.0
8624,058241,040,3.0
8625,058249,010,2.0
8626,058249,040,1.0
8627,058251,010,2.0
8628,058251,020,1.0
8629,058260,010,2.0
8630,058266,010,0.0
8631,058267,010,1.0
8632,058267,020,0.0
8633,058277,010,1.0
8634,058277,040,1.0
8635,058280,010,0.0
8636,058284,020,0.0
8637,058284,030,2.0
8638,058290,010,0.0
8639,058298,010,0.0
8640,058303,010,0.0
8641,058307,020,2.0
8642,058307,030,0.0
8643,058308,010,1.0
8644,058308,040,0.0
8645,058309,010,0.0
8646,058313,010,0.0
8647,058314,020,0.0
8648,058314,030,0.0
8649,058332,010,0.0
8650,058343,010,0.0
8651,058343,040,0.0
8652,058348,010,3.0
8653,058377,010,2.0
8654,058384,020,1.0
8655,058384,030,1.0
8656,058388,010,1.0
8657,058389,010,3.0
8658,058392,010,2.0
8659,058398,010,0.0
8660,058401,010,2.0
8661,058405,010,2.0
8662,058405,020,0.0
8663,058459,010,0.0
8664,058466,010,1.0
8665,058486,010,1.0
8666,058493,010,1.0
8667,058501,010,3.0
8668,058505,010,0.0
8669,058508,010,1.0
8670,058508,020,2.0
8671,058523,010,2.0
8672,058562,010,1.0
8673,058567,010,1.0
8674,058567,020,0.0
8675,058576,010,1.0
8676,058589,020,2.0
8677,058589,030,0.0
8678,058590,010,0.0
8679,058592,010,1.0
8680,058592,020,1.0
8681,058605,010,1.0
8682,058605,020,0.0
8683,058608,010,
8684,058609,020,0.0
8685,058609,030,0.0
8686,058631,010,1.0
8687,058631,020,0.0
8688,058633,010,0.0
8689,058640,020,3.0
8690,058640,030,3.0
8691,058648,010,2.0
8692,058648,020,1.0
8693,058652,010,0.0
8694,058653,010,0.0
8695,058653,040,0.0
8696,058678,010,0.0
8697,058678,020,0.0
8698,058691,020,1.0
8699,058691,030,2.0
8700,058747,010,0.0
8701,058747,020,3.0
8702,058752,010,1.0
8703,058752,040,1.0
8704,058798,010,0.0
8705,058799,010,2.0
8706,058802,010,0.0
8707,058804,010,0.0
8708,058804,020,0.0
8709,058811,020,1.0
8710,058811,030,1.0
8711,058828,010,1.0
8712,058830,010,1.0
8713,058850,010,0.0
8714,058862,010,2.0
8715,058868,020,1.0
8716,058868,030,1.0
8717,058869,010,1.0
8718,058870,010,1.0
8719,058870,040,0.0
8720,058874,010,0.0
8721,058881,020,1.0
8722,058881,030,2.0
8723,058882,020,1.0
8724,058882,030,2.0
8725,058888,010,0.0
8726,058888,040,3.0
8727,058895,010,1.0
8728,058895,020,2.0
8729,058900,010,1.0
8730,058907,010,0.0
8731,058930,010,0.0
8732,058931,010,3.0
8733,058950,010,0.0
8734,058950,020,0.0
8735,058958,010,1.0
8736,058962,010,3.0
8737,058974,010,2.0
8738,058974,020,1.0
8739,058979,010,1.0
8740,059007,010,1.0
8741,059007,020,0.0
8742,059024,010,1.0
8743,059024,040,2.0
8744,059035,010,0.0
8745,059035,020,1.0
8746,059036,010,1.0
8747,059051,020,1.0
8748,059051,030,0.0
8749,059060,010,1.0
8750,059060,040,1.0
8751,059063,010,3.0
8752,059072,010,0.0
8753,059085,010,3.0
8754,059086,010,1.0
8755,059086,040,1.0
8756,059089,010,1.0
8757,059089,020,0.0
8758,059099,010,0.0
8759,059137,010,0.0
8760,059144,020,2.0
8761,059144,030,2.0
8762,059150,010,0.0
8763,059159,010,2.0
8764,059159,020,0.0
8765,059161,010,0.0
8766,059166,020,1.0
8767,059166,030,2.0
8768,059167,010,1.0
8769,059179,010,0.0
8770,059179,040,0.0
8771,059184,010,0.0
8772,059208,010,1.0
8773,059210,020,0.0
8774,059210,030,0.0
8775,059212,010,0.0
8776,059212,040,0.0
8777,059240,010,0.0
8778,059255,010,1.0
8779,059256,010,0.0
8780,059258,020,2.0
8781,059258,030,1.0
8782,059272,010,0.0
8783,059272,020,0.0
8784,059278,010,0.0
8785,059278,020,0.0
8786,059279,010,0.0
8787,059279,040,2.0
8788,059283,010,0.0
8789,059300,020,1.0
8790,059300,030,0.0
8791,059303,010,0.0
8792,059311,010,0.0
